DateTime,co2_concentration,air_temperature,relative_humidity,apt_no,room_no,kitchen,livingroom,bedroom,office,kitchen_livingroom,room_type,floor_area,Hour of the day,Day number of the week,window_opening_gt,occupancy_ground_truth
02-02-23 05:15,656.4616,18.927905,40.953653,4,10,1,0,0,0,0,3,20,5,4,0,0
02-02-23 05:20,672.1696,18.937822,40.907848,4,10,1,0,0,0,0,3,20,5,4,0,0
02-02-23 05:25,,,,4,10,1,0,0,0,0,3,20,5,4,0,0
02-02-23 05:30,635.2558,18.957656,40.862043,4,10,1,0,0,0,0,3,20,5,4,0,0
02-02-23 05:35,645.466,18.927905,40.871204,4,10,1,0,0,0,0,3,20,5,4,0,0
02-02-23 05:40,665.8864,18.917988,40.74295,4,10,1,0,0,0,0,3,20,5,4,0,0
02-02-23 05:45,654.8908,18.908071,40.770433,4,10,1,0,0,0,0,3,20,5,4,0,0
02-02-23 05:50,681.5944,18.908071,40.770433,4,10,1,0,0,0,0,3,20,5,4,0,0
02-02-23 05:55,649.393,18.898154,40.724628,4,10,1,0,0,0,0,3,20,5,4,0,0
02-02-23 06:00,660.3886,18.917988,40.706306,4,10,1,0,0,0,0,3,20,6,4,0,0
02-02-23 06:05,628.9726,18.888237,40.697145,4,10,1,0,0,0,0,3,20,6,4,0,0
02-02-23 06:10,676.882,18.898154,40.660501,4,10,1,0,0,0,0,3,20,6,4,0,0
02-02-23 06:15,637.612,18.898154,40.614696,4,10,1,0,0,0,0,3,20,6,4,0,0
02-02-23 06:20,678.4528,18.908071,40.633018,4,10,1,0,0,0,0,3,20,6,4,0,0
02-02-23 06:25,,,,4,10,1,0,0,0,0,3,20,6,4,0,0
02-02-23 06:30,685.5214,18.937822,41.127712,4,10,1,0,0,0,0,3,20,6,4,0,0
02-02-23 06:35,705.1564,18.97749,41.091068,4,10,1,0,0,0,0,3,20,6,4,0,0
02-02-23 06:40,697.3024,18.97749,41.118551,4,10,1,0,0,0,0,3,20,6,4,0,0
02-02-23 06:45,728.7184,18.997324,42.648438,4,10,1,0,0,0,0,3,20,6,4,0,0
02-02-23 06:50,782.911,18.997324,51.617057,4,10,1,0,0,0,0,3,20,6,4,0,0
02-02-23 06:55,757.7782,19.036992,55.089076,4,10,1,0,0,0,0,3,20,6,4,0,0
02-02-23 07:00,787.6234,19.036992,53.394291,4,10,1,0,0,0,0,3,20,7,4,0,0
02-02-23 07:05,738.1432,19.036992,50.224585,4,10,1,0,0,0,0,3,20,7,4,0,0
02-02-23 07:10,735.787,19.027075,48.777147,4,10,1,0,0,0,0,3,20,7,4,0,0
02-02-23 07:15,755.422,19.036992,48.447351,4,10,1,0,0,0,0,3,20,7,4,0,0
02-02-23 07:20,770.3446,19.066743,48.007623,4,10,1,0,0,0,0,3,20,7,4,0,1
02-02-23 07:25,741.2848,19.066743,47.283904,4,10,1,0,0,0,0,3,20,7,4,0,1
02-02-23 07:30,729.5038,19.046909,46.807532,4,10,1,0,0,0,0,3,20,7,4,0,1
02-02-23 07:35,755.422,19.046909,46.496058,4,10,1,0,0,0,0,3,20,7,4,0,0
02-02-23 07:40,754.6366,19.066743,46.276194,4,10,1,0,0,0,0,3,20,7,4,0,0
02-02-23 07:45,724.7914,19.027075,46.038008,4,10,1,0,0,0,0,3,20,7,4,0,0
02-02-23 07:50,706.7272,19.027075,45.616602,4,10,1,0,0,0,0,3,20,7,4,0,0
02-02-23 07:55,702.8002,19.036992,45.341772,4,10,1,0,0,0,0,3,20,7,4,0,0
02-02-23 08:00,688.663,19.017158,45.076103,4,10,1,0,0,0,0,3,20,8,4,0,0
02-02-23 08:05,697.3024,19.027075,44.801273,4,10,1,0,0,0,0,3,20,8,4,0,0
02-02-23 08:10,690.2338,19.027075,44.654697,4,10,1,0,0,0,0,3,20,8,4,0,0
02-02-23 08:15,694.1608,19.007241,44.434833,4,10,1,0,0,0,0,3,20,8,4,0,0
02-02-23 08:20,681.5944,18.997324,44.288257,4,10,1,0,0,0,0,3,20,8,4,0,0
02-02-23 08:25,,,,4,10,1,0,0,0,0,3,20,8,4,0,0
02-02-23 08:30,656.4616,19.007241,43.885173,4,10,1,0,0,0,0,3,20,8,4,0,0
02-02-23 08:35,624.2602,18.987407,43.67447,4,10,1,0,0,0,0,3,20,8,4,0,0
02-02-23 08:40,645.466,18.987407,43.509572,4,10,1,0,0,0,0,3,20,8,4,0,0
02-02-23 08:45,614.8354,18.997324,43.381318,4,10,1,0,0,0,0,3,20,8,4,0,0
02-02-23 08:50,599.9128,18.97749,43.280547,4,10,1,0,0,0,0,3,20,8,4,0,0
02-02-23 08:55,632.8996,18.967573,43.097327,4,10,1,0,0,0,0,3,20,8,4,0,0
02-02-23 09:00,636.8266,18.97749,42.959912,4,10,1,0,0,0,0,3,20,9,4,0,0
02-02-23 09:05,605.4106,18.967573,42.740048,4,10,1,0,0,0,0,3,20,9,4,0,0
02-02-23 09:10,622.6894,18.967573,42.785853,4,10,1,0,0,0,0,3,20,9,4,0,0
02-02-23 09:15,602.269,18.957656,42.66676,4,10,1,0,0,0,0,3,20,9,4,0,0
02-02-23 09:20,586.561,18.97749,42.529345,4,10,1,0,0,0,0,3,20,9,4,0,0
02-02-23 09:25,597.5566,18.97749,42.364447,4,10,1,0,0,0,0,3,20,9,4,0,0
02-02-23 09:30,606.9814,18.997324,42.309481,4,10,1,0,0,0,0,3,20,9,4,0,0
02-02-23 09:35,598.342,18.987407,42.098778,4,10,1,0,0,0,0,3,20,9,4,0,0
02-02-23 09:40,590.488,18.997324,42.126261,4,10,1,0,0,0,0,3,20,9,4,0,0
02-02-23 09:45,604.6252,18.997324,41.952202,4,10,1,0,0,0,0,3,20,9,4,0,0
02-02-23 09:50,580.2778,18.997324,41.714016,4,10,1,0,0,0,0,3,20,9,4,0,0
02-02-23 09:55,570.853,19.007241,41.65905,4,10,1,0,0,0,0,3,20,9,4,0,0
02-02-23 10:00,583.4194,19.027075,41.494152,4,10,1,0,0,0,0,3,20,10,4,0,0
02-02-23 10:05,563.7844,19.036992,41.329254,4,10,1,0,0,0,0,3,20,10,4,0,0
02-02-23 10:10,579.4924,19.036992,41.274288,4,10,1,0,0,0,0,3,20,10,4,0,0
02-02-23 10:15,533.9392,19.046909,41.155195,4,10,1,0,0,0,0,3,20,10,4,0,0
02-02-23 10:20,555.145,19.056826,41.072746,4,10,1,0,0,0,0,3,20,10,4,0,0
02-02-23 10:25,542.5786,19.086577,41.008619,4,10,1,0,0,0,0,3,20,10,4,0,0
02-02-23 10:30,543.364,19.07666,40.92617,4,10,1,0,0,0,0,3,20,10,4,0,0
02-02-23 10:35,562.2136,19.096494,40.907848,4,10,1,0,0,0,0,3,20,10,4,0,0
02-02-23 10:40,552.0034,19.116328,40.83456,4,10,1,0,0,0,0,3,20,10,4,0,0
02-02-23 10:45,539.437,19.116328,40.83456,4,10,1,0,0,0,0,3,20,10,4,0,0
02-02-23 10:50,519.802,19.126245,40.761272,4,10,1,0,0,0,0,3,20,10,4,0,0
02-02-23 10:55,539.437,19.146079,40.706306,4,10,1,0,0,0,0,3,20,10,4,0,0
02-02-23 11:00,549.6472,19.155996,40.642179,4,10,1,0,0,0,0,3,20,11,4,0,0
02-02-23 11:05,522.9436,19.205581,40.532247,4,10,1,0,0,0,0,3,20,11,4,0,0
02-02-23 11:10,523.729,19.205581,40.532247,4,10,1,0,0,0,0,3,20,11,4,0,0
02-02-23 11:15,541.0078,19.225415,40.495603,4,10,1,0,0,0,0,3,20,11,4,0,0
02-02-23 11:20,497.0254,19.235332,40.422315,4,10,1,0,0,0,0,3,20,11,4,0,0
02-02-23 11:25,,,,4,10,1,0,0,0,0,3,20,11,4,0,0
02-02-23 11:30,536.2954,19.294834,40.339866,4,10,1,0,0,0,0,3,20,11,4,0,0
02-02-23 11:35,522.9436,19.284917,40.294061,4,10,1,0,0,0,0,3,20,11,4,0,0
02-02-23 11:40,526.0852,19.334502,40.257417,4,10,1,0,0,0,0,3,20,11,4,0,0
02-02-23 11:45,531.583,19.364253,40.220773,4,10,1,0,0,0,0,3,20,11,4,0,0
02-02-23 11:50,531.583,19.384087,40.19329,4,10,1,0,0,0,0,3,20,11,4,0,0
02-02-23 11:55,521.3728,19.403921,40.147485,4,10,1,0,0,0,0,3,20,11,4,0,0
02-02-23 12:00,515.0896,19.423755,40.037553,4,10,1,0,0,0,0,3,20,12,4,0,0
02-02-23 12:05,528.4414,19.433672,39.982587,4,10,1,0,0,0,0,3,20,12,4,0,0
02-02-23 12:10,504.8794,19.503091,39.964265,4,10,1,0,0,0,0,3,20,12,4,0,0
02-02-23 12:15,504.094,19.513008,39.91846,4,10,1,0,0,0,0,3,20,12,4,0,0
02-02-23 12:20,511.1626,19.542759,39.817689,4,10,1,0,0,0,0,3,20,12,4,0,0
02-02-23 12:25,508.8064,19.582427,39.744401,4,10,1,0,0,0,0,3,20,12,4,0,0
02-02-23 12:30,513.5188,19.612178,39.652791,4,10,1,0,0,0,0,3,20,12,4,0,0
02-02-23 12:35,511.1626,19.681597,39.579503,4,10,1,0,0,0,0,3,20,12,4,0,0
02-02-23 12:40,515.0896,19.701431,39.533698,4,10,1,0,0,0,0,3,20,12,4,0,0
02-02-23 12:45,504.094,19.731182,39.423766,4,10,1,0,0,0,0,3,20,12,4,0,0
02-02-23 12:50,504.8794,19.780767,39.405444,4,10,1,0,0,0,0,3,20,12,4,0,0
02-02-23 12:55,488.386,19.810518,39.295512,4,10,1,0,0,0,0,3,20,12,4,0,0
02-02-23 13:00,515.875,19.830352,39.203902,4,10,1,0,0,0,0,3,20,13,4,0,0
02-02-23 13:05,514.3042,19.889854,39.18558,4,10,1,0,0,0,0,3,20,13,4,0,0
02-02-23 13:10,489.9568,19.909688,39.121453,4,10,1,0,0,0,0,3,20,13,4,0,0
02-02-23 13:15,500.167,19.96919,39.039004,4,10,1,0,0,0,0,3,20,13,4,0,0
02-02-23 13:20,501.7378,19.979107,38.984038,4,10,1,0,0,0,0,3,20,13,4,0,0
02-02-23 13:25,513.5188,20.038609,38.901589,4,10,1,0,0,0,0,3,20,13,4,0,0
02-02-23 13:30,491.5276,20.078277,38.81914,4,10,1,0,0,0,0,3,20,13,4,0,0
02-02-23 13:35,495.4546,20.098111,38.681725,4,10,1,0,0,0,0,3,20,13,4,0,0
02-02-23 13:40,509.5918,20.127862,38.645081,4,10,1,0,0,0,0,3,20,13,4,0,0
02-02-23 13:45,506.4502,20.147696,38.608437,4,10,1,0,0,0,0,3,20,13,4,0,0
02-02-23 13:50,493.8838,20.16753,38.489344,4,10,1,0,0,0,0,3,20,13,4,0,0
02-02-23 13:55,496.24,20.207198,38.379412,4,10,1,0,0,0,0,3,20,13,4,0,0
02-02-23 14:00,519.0166,20.236949,38.315285,4,10,1,0,0,0,0,3,20,14,4,0,0
02-02-23 14:05,513.5188,20.256783,38.214514,4,10,1,0,0,0,0,3,20,14,4,0,0
02-02-23 14:10,497.0254,20.286534,38.196192,4,10,1,0,0,0,0,3,20,14,4,0,0
02-02-23 14:15,485.2444,20.296451,38.132065,4,10,1,0,0,0,0,3,20,14,4,0,0
02-02-23 14:20,485.2444,20.316285,38.067938,4,10,1,0,0,0,0,3,20,14,4,0,0
02-02-23 14:25,484.459,20.355953,37.967167,4,10,1,0,0,0,0,3,20,14,4,0,0
02-02-23 14:30,462.4678,20.395621,37.958006,4,10,1,0,0,0,0,3,20,14,4,0,0
02-02-23 14:35,474.2488,20.395621,37.866396,4,10,1,0,0,0,0,3,20,14,4,0,0
02-02-23 14:40,486.0298,20.415455,37.793108,4,10,1,0,0,0,0,3,20,14,4,0,0
02-02-23 14:45,471.1072,20.405538,37.756464,4,10,1,0,0,0,0,3,20,14,4,0,0
02-02-23 14:50,470.3218,20.445206,37.774786,4,10,1,0,0,0,0,3,20,14,4,0,0
02-02-23 14:55,489.1714,20.445206,37.683176,4,10,1,0,0,0,0,3,20,14,4,0,0
02-02-23 15:00,487.6006,20.445206,37.655693,4,10,1,0,0,0,0,3,20,15,4,0,0
02-02-23 15:05,475.8196,20.435289,37.646532,4,10,1,0,0,0,0,3,20,15,4,0,0
02-02-23 15:10,459.3262,20.415455,37.573244,4,10,1,0,0,0,0,3,20,15,4,0,0
02-02-23 15:15,467.9656,20.435289,37.5366,4,10,1,0,0,0,0,3,20,15,4,0,0
02-02-23 15:20,475.8196,20.405538,37.472473,4,10,1,0,0,0,0,3,20,15,4,0,0
02-02-23 15:25,,,,4,10,1,0,0,0,0,3,20,15,4,0,0
02-02-23 15:30,484.459,20.415455,37.426668,4,10,1,0,0,0,0,3,20,15,4,0,0
02-02-23 15:35,464.824,20.405538,37.380863,4,10,1,0,0,0,0,3,20,15,4,0,0
02-02-23 15:40,476.605,20.405538,37.344219,4,10,1,0,0,0,0,3,20,15,4,0,0
02-02-23 15:45,464.0386,20.375787,37.280092,4,10,1,0,0,0,0,3,20,15,4,0,0
02-02-23 15:50,464.0386,20.355953,37.225126,4,10,1,0,0,0,0,3,20,15,4,0,0
02-02-23 15:55,467.1802,20.336119,37.179321,4,10,1,0,0,0,0,3,20,15,4,0,0
02-02-23 16:00,474.2488,20.316285,37.160999,4,10,1,0,0,0,0,3,20,16,4,0,0
02-02-23 16:05,444.4036,20.276617,37.124355,4,10,1,0,0,0,0,3,20,16,4,0,0
02-02-23 16:10,476.605,20.256783,37.032745,4,10,1,0,0,0,0,3,20,16,4,0,0
02-02-23 16:15,457.7554,20.236949,37.032745,4,10,1,0,0,0,0,3,20,16,4,0,0
02-02-23 16:20,438.1204,20.217115,37.023584,4,10,1,0,0,0,0,3,20,16,4,0,0
02-02-23 16:25,,,,4,10,1,0,0,0,0,3,20,16,4,0,0
02-02-23 16:30,468.751,20.147696,36.968618,4,10,1,0,0,0,0,3,20,16,4,0,0
02-02-23 16:35,470.3218,20.088194,36.931974,4,10,1,0,0,0,0,3,20,16,4,0,0
02-02-23 16:40,461.6824,20.078277,36.98694,4,10,1,0,0,0,0,3,20,16,4,0,0
02-02-23 16:45,456.1846,20.028692,36.950296,4,10,1,0,0,0,0,3,20,16,4,0,0
02-02-23 16:50,470.3218,20.008858,36.867847,4,10,1,0,0,0,0,3,20,16,4,0,0
02-02-23 16:55,438.1204,19.96919,36.877008,4,10,1,0,0,0,0,3,20,16,4,0,0
02-02-23 17:00,473.4634,19.929522,36.867847,4,10,1,0,0,0,0,3,20,17,4,0,0
02-02-23 17:05,477.3904,19.919605,36.785398,4,10,1,0,0,0,0,3,20,17,4,0,0
02-02-23 17:10,466.3948,19.899771,36.748754,4,10,1,0,0,0,0,3,20,17,4,0,0
02-02-23 17:15,454.6138,19.889854,36.739593,4,10,1,0,0,0,0,3,20,17,4,0,0
02-02-23 17:20,443.6182,19.840269,36.666305,4,10,1,0,0,0,0,3,20,17,4,0,0
02-02-23 17:25,,,,4,10,1,0,0,0,0,3,20,17,4,0,0
02-02-23 17:30,453.043,19.840269,36.547212,4,10,1,0,0,0,0,3,20,17,4,0,0
02-02-23 17:35,474.2488,19.860103,36.52889,4,10,1,0,0,0,0,3,20,17,4,0,0
02-02-23 17:40,467.9656,19.820435,36.464763,4,10,1,0,0,0,0,3,20,17,4,0,0
02-02-23 17:45,470.3218,19.790684,36.43728,4,10,1,0,0,0,0,3,20,17,4,0,0
02-02-23 17:50,469.5364,19.780767,36.418958,4,10,1,0,0,0,0,3,20,17,4,0,0
02-02-23 17:55,466.3948,19.780767,36.43728,4,10,1,0,0,0,0,3,20,17,4,0,0
02-02-23 18:00,453.043,19.760933,36.391475,4,10,1,0,0,0,0,3,20,18,4,0,0
02-02-23 18:05,460.1116,19.731182,36.354831,4,10,1,0,0,0,0,3,20,18,4,0,0
02-02-23 18:10,460.897,19.701431,36.336509,4,10,1,0,0,0,0,3,20,18,4,0,0
02-02-23 18:15,449.9014,19.721265,36.382314,4,10,1,0,0,0,0,3,20,18,4,0,0
02-02-23 18:20,472.678,19.681597,36.318187,4,10,1,0,0,0,0,3,20,18,4,0,0
02-02-23 18:25,489.9568,19.681597,36.299865,4,10,1,0,0,0,0,3,20,18,4,0,0
02-02-23 18:30,457.7554,19.691514,36.217416,4,10,1,0,0,0,0,3,20,18,4,0,0
02-02-23 18:35,486.8152,19.681597,36.226577,4,10,1,0,0,0,0,3,20,18,4,0,0
02-02-23 18:40,485.2444,19.651846,36.189933,4,10,1,0,0,0,0,3,20,18,4,0,0
02-02-23 18:45,482.1028,19.622095,36.180772,4,10,1,0,0,0,0,3,20,18,4,0,0
02-02-23 18:50,473.4634,19.622095,36.144128,4,10,1,0,0,0,0,3,20,18,4,0,0
02-02-23 18:55,457.7554,19.622095,36.134967,4,10,1,0,0,0,0,3,20,18,4,0,0
02-02-23 19:00,455.3992,19.602261,36.125806,4,10,1,0,0,0,0,3,20,19,4,0,0
02-02-23 19:05,453.8284,19.592344,36.089162,4,10,1,0,0,0,0,3,20,19,4,0,0
02-02-23 19:10,470.3218,19.562593,36.061679,4,10,1,0,0,0,0,3,20,19,4,0,0
02-02-23 19:15,459.3262,19.552676,36.025035,4,10,1,0,0,0,0,3,20,19,4,0,0
02-02-23 19:20,464.824,19.552676,35.915103,4,10,1,0,0,0,0,3,20,19,4,0,0
02-02-23 19:25,464.824,19.552676,35.823493,4,10,1,0,0,0,0,3,20,19,4,0,0
02-02-23 19:30,478.1758,19.562593,35.768527,4,10,1,0,0,0,0,3,20,19,4,0,0
02-02-23 19:35,459.3262,19.562593,35.768527,4,10,1,0,0,0,0,3,20,19,4,0,0
02-02-23 19:40,471.1072,19.532842,35.731883,4,10,1,0,0,0,0,3,20,19,4,0,0
02-02-23 19:45,489.9568,19.552676,35.686078,4,10,1,0,0,0,0,3,20,19,4,0,0
02-02-23 19:50,479.7466,19.532842,35.649434,4,10,1,0,0,0,0,3,20,19,4,0,0
02-02-23 19:55,474.2488,19.532842,35.603629,4,10,1,0,0,0,0,3,20,19,4,0,0
02-02-23 20:00,471.8926,19.532842,35.548663,4,10,1,0,0,0,0,3,20,20,4,0,0
02-02-23 20:05,491.5276,19.522925,35.493697,4,10,1,0,0,0,0,3,20,20,4,0,1
02-02-23 20:10,474.2488,19.493174,35.475375,4,10,1,0,0,0,0,3,20,20,4,0,1
02-02-23 20:15,479.7466,19.503091,35.420409,4,10,1,0,0,0,0,3,20,20,4,0,1
02-02-23 20:20,496.24,19.493174,35.502858,4,10,1,0,0,0,0,3,20,20,4,0,0
02-02-23 20:25,,,,4,10,1,0,0,0,0,3,20,20,4,0,0
02-02-23 20:30,512.7334,19.532842,35.475375,4,10,1,0,0,0,0,3,20,20,4,0,0
02-02-23 20:35,506.4502,19.503091,35.447892,4,10,1,0,0,0,0,3,20,20,4,0,0
02-02-23 20:40,562.2136,19.503091,35.722722,4,10,1,0,0,0,0,3,20,20,4,0,0
02-02-23 20:45,541.7932,19.503091,36.309026,4,10,1,0,0,0,0,3,20,20,4,0,0
02-02-23 20:50,569.2822,19.503091,36.556373,4,10,1,0,0,0,0,3,20,20,4,0,0
02-02-23 20:55,552.0034,19.513008,36.199094,4,10,1,0,0,0,0,3,20,20,4,0,0
02-02-23 21:00,548.0764,19.47334,35.915103,4,10,1,0,0,0,0,3,20,21,4,0,0
02-02-23 21:05,558.2866,19.503091,35.841815,4,10,1,0,0,0,0,3,20,21,4,0,0
02-02-23 21:10,555.9304,19.463423,35.814332,4,10,1,0,0,0,0,3,20,21,4,0,0
02-02-23 21:15,574.78,19.453506,35.759366,4,10,1,0,0,0,0,3,20,21,4,0,0
02-02-23 21:20,632.1142,19.47334,35.759366,4,10,1,0,0,0,0,3,20,21,4,0,0
02-02-23 21:25,,,,4,10,1,0,0,0,0,3,20,21,4,0,0
02-02-23 21:30,595.2004,19.47334,35.759366,4,10,1,0,0,0,0,3,20,21,4,0,0
02-02-23 21:35,614.05,19.463423,35.731883,4,10,1,0,0,0,0,3,20,21,4,0,0
02-02-23 21:40,616.4062,19.463423,35.768527,4,10,1,0,0,0,0,3,20,21,4,0,0
02-02-23 21:45,615.6208,19.463423,35.731883,4,10,1,0,0,0,0,3,20,21,4,0,0
02-02-23 21:50,631.3288,19.443589,35.695239,4,10,1,0,0,0,0,3,20,21,4,0,0
02-02-23 21:55,639.9682,19.453506,35.686078,4,10,1,0,0,0,0,3,20,21,4,0,0
02-02-23 22:00,612.4792,19.433672,35.686078,4,10,1,0,0,0,0,3,20,22,4,0,0
02-02-23 22:05,607.7668,19.423755,35.695239,4,10,1,0,0,0,0,3,20,22,4,0,0
02-02-23 22:10,623.4748,19.423755,35.7044,4,10,1,0,0,0,0,3,20,22,4,0,0
02-02-23 22:15,636.8266,19.433672,35.649434,4,10,1,0,0,0,0,3,20,22,4,0,0
02-02-23 22:20,618.7624,19.423755,35.576146,4,10,1,0,0,0,0,3,20,22,4,0,0
02-02-23 22:25,620.3332,19.403921,35.61279,4,10,1,0,0,0,0,3,20,22,4,0,0
02-02-23 22:30,651.7492,19.384087,35.594468,4,10,1,0,0,0,0,3,20,22,4,0,0
02-02-23 22:35,645.466,19.403921,35.566985,4,10,1,0,0,0,0,3,20,22,4,0,0
02-02-23 22:40,639.1828,19.403921,35.512019,4,10,1,0,0,0,0,3,20,22,4,0,0
02-02-23 22:45,615.6208,19.364253,35.52118,4,10,1,0,0,0,0,3,20,22,4,0,0
02-02-23 22:50,660.3886,19.364253,35.566985,4,10,1,0,0,0,0,3,20,22,4,0,0
02-02-23 22:55,636.8266,19.364253,35.52118,4,10,1,0,0,0,0,3,20,22,4,0,0
02-02-23 23:00,659.6032,19.354336,35.566985,4,10,1,0,0,0,0,3,20,23,4,0,0
02-02-23 23:05,667.4572,19.344419,35.566985,4,10,1,0,0,0,0,3,20,23,4,0,0
02-02-23 23:10,683.1652,19.344419,35.566985,4,10,1,0,0,0,0,3,20,23,4,0,0
02-02-23 23:15,690.2338,19.344419,35.493697,4,10,1,0,0,0,0,3,20,23,4,0,0
02-02-23 23:20,666.6718,19.324585,35.484536,4,10,1,0,0,0,0,3,20,23,4,0,0
02-02-23 23:25,,,,4,10,1,0,0,0,0,3,20,23,4,0,0
02-02-23 23:30,662.7448,19.304751,35.484536,4,10,1,0,0,0,0,3,20,23,4,0,0
02-02-23 23:35,636.8266,19.324585,35.402087,4,10,1,0,0,0,0,3,20,23,4,0,0
02-02-23 23:40,632.8996,19.294834,35.411248,4,10,1,0,0,0,0,3,20,23,4,0,0
02-02-23 23:45,665.8864,19.304751,35.33796,4,10,1,0,0,0,0,3,20,23,4,0,0
02-02-23 23:50,672.955,19.284917,35.374604,4,10,1,0,0,0,0,3,20,23,4,0,0
02-02-23 23:55,669.8134,19.275,35.33796,4,10,1,0,0,0,0,3,20,23,4,0,0
03-02-23 00:00,659.6032,19.265083,35.347121,4,10,1,0,0,0,0,3,20,0,5,0,0
03-02-23 00:05,663.5302,19.265083,35.218867,4,10,1,0,0,0,0,3,20,0,5,0,0
03-02-23 00:10,665.8864,19.275,35.292155,4,10,1,0,0,0,0,3,20,0,5,0,0
03-02-23 00:15,654.1054,19.225415,35.33796,4,10,1,0,0,0,0,3,20,0,5,0,0
03-02-23 00:20,650.9638,19.245249,35.365443,4,10,1,0,0,0,0,3,20,0,5,0,0
03-02-23 00:25,685.5214,19.235332,35.374604,4,10,1,0,0,0,0,3,20,0,5,0,0
03-02-23 00:30,668.2426,19.245249,35.392926,4,10,1,0,0,0,0,3,20,0,5,0,0
03-02-23 00:35,643.8952,19.245249,35.374604,4,10,1,0,0,0,0,3,20,0,5,0,0
03-02-23 00:40,657.247,19.255166,35.447892,4,10,1,0,0,0,0,3,20,0,5,0,0
03-02-23 00:45,661.9594,19.205581,35.42957,4,10,1,0,0,0,0,3,20,0,5,0,0
03-02-23 00:50,643.8952,19.225415,35.466214,4,10,1,0,0,0,0,3,20,0,5,0,0
03-02-23 00:55,660.3886,19.205581,35.392926,4,10,1,0,0,0,0,3,20,0,5,0,0
03-02-23 01:00,646.2514,19.215498,35.475375,4,10,1,0,0,0,0,3,20,1,5,0,0
03-02-23 01:05,665.8864,19.195664,35.475375,4,10,1,0,0,0,0,3,20,1,5,0,0
03-02-23 01:10,681.5944,19.195664,35.502858,4,10,1,0,0,0,0,3,20,1,5,0,0
03-02-23 01:15,647.8222,19.205581,35.640273,4,10,1,0,0,0,0,3,20,1,5,0,0
03-02-23 01:20,670.5988,19.165913,35.594468,4,10,1,0,0,0,0,3,20,1,5,0,0
03-02-23 01:25,678.4528,19.185747,35.566985,4,10,1,0,0,0,0,3,20,1,5,0,0
03-02-23 01:30,706.7272,19.195664,35.502858,4,10,1,0,0,0,0,3,20,1,5,0,0
03-02-23 01:35,683.9506,19.165913,35.576146,4,10,1,0,0,0,0,3,20,1,5,0,0
03-02-23 01:40,681.5944,19.185747,35.557824,4,10,1,0,0,0,0,3,20,1,5,0,0
03-02-23 01:45,680.0236,19.185747,35.557824,4,10,1,0,0,0,0,3,20,1,5,0,0
03-02-23 01:50,673.7404,19.146079,35.640273,4,10,1,0,0,0,0,3,20,1,5,0,0
03-02-23 01:55,677.6674,19.146079,35.686078,4,10,1,0,0,0,0,3,20,1,5,0,0
03-02-23 02:00,668.2426,19.136162,35.676917,4,10,1,0,0,0,0,3,20,2,5,0,0
03-02-23 02:05,680.809,19.126245,35.7044,4,10,1,0,0,0,0,3,20,2,5,0,0
03-02-23 02:10,697.3024,19.136162,35.741044,4,10,1,0,0,0,0,3,20,2,5,0,0
03-02-23 02:15,686.3068,19.126245,35.777688,4,10,1,0,0,0,0,3,20,2,5,0,0
03-02-23 02:20,685.5214,19.07666,35.814332,4,10,1,0,0,0,0,3,20,2,5,0,0
03-02-23 02:25,694.1608,19.106411,35.768527,4,10,1,0,0,0,0,3,20,2,5,0,0
03-02-23 02:30,691.0192,19.126245,35.741044,4,10,1,0,0,0,0,3,20,2,5,0,0
03-02-23 02:35,687.0922,19.116328,35.786849,4,10,1,0,0,0,0,3,20,2,5,0,0
03-02-23 02:40,690.2338,19.07666,35.731883,4,10,1,0,0,0,0,3,20,2,5,0,0
03-02-23 02:45,673.7404,19.096494,35.731883,4,10,1,0,0,0,0,3,20,2,5,0,0
03-02-23 02:50,699.6586,19.046909,35.713561,4,10,1,0,0,0,0,3,20,2,5,0,0
03-02-23 02:55,658.8178,19.07666,35.731883,4,10,1,0,0,0,0,3,20,2,5,0,0
03-02-23 03:00,676.0966,19.056826,35.741044,4,10,1,0,0,0,0,3,20,3,5,0,0
03-02-23 03:05,672.1696,19.056826,35.750205,4,10,1,0,0,0,0,3,20,3,5,0,0
03-02-23 03:10,705.1564,19.066743,35.7044,4,10,1,0,0,0,0,3,20,3,5,0,0
03-02-23 03:15,684.736,19.027075,35.676917,4,10,1,0,0,0,0,3,20,3,5,0,0
03-02-23 03:20,695.7316,19.036992,35.7044,4,10,1,0,0,0,0,3,20,3,5,0,0
03-02-23 03:25,,,,4,10,1,0,0,0,0,3,20,3,5,0,0
03-02-23 03:30,685.5214,19.027075,35.741044,4,10,1,0,0,0,0,3,20,3,5,0,0
03-02-23 03:35,649.393,19.027075,35.741044,4,10,1,0,0,0,0,3,20,3,5,0,0
03-02-23 03:40,668.2426,19.007241,35.640273,4,10,1,0,0,0,0,3,20,3,5,0,0
03-02-23 03:45,644.6806,19.017158,35.686078,4,10,1,0,0,0,0,3,20,3,5,0,0
03-02-23 03:50,677.6674,19.027075,35.676917,4,10,1,0,0,0,0,3,20,3,5,0,0
03-02-23 03:55,698.0878,19.007241,35.759366,4,10,1,0,0,0,0,3,20,3,5,0,0
03-02-23 04:00,679.2382,18.997324,35.750205,4,10,1,0,0,0,0,3,20,4,5,0,0
03-02-23 04:05,660.3886,18.987407,35.750205,4,10,1,0,0,0,0,3,20,4,5,0,0
03-02-23 04:10,685.5214,18.967573,35.658595,4,10,1,0,0,0,0,3,20,4,5,0,0
