co2_concentration,air_temperature,relative_humidity,kitchen,livingroom,bedroom,office,kitchen_livingroom,day_sin,day_cos,hour_sin,hour_cos
580.2778,18.4667645,42.9095265,1,0,0,0,0,-2.45E-16,1,-0.5,0.866025404
572.162,18.48825133,42.69729667,1,0,0,0,0,-2.45E-16,1,-0.5,0.866025404
554.6214,18.47502867,42.60874033,1,0,0,0,0,-2.45E-16,1,-0.258819045,0.965925826
549.909,18.46841733,42.446896,1,0,0,0,0,-2.45E-16,1,-0.258819045,0.965925826
535.51,18.432055,42.23008567,1,0,0,0,0,-2.45E-16,1,-0.258819045,0.965925826
537.0808,18.42874933,41.888075,1,0,0,0,0,-2.45E-16,1,-0.258819045,0.965925826
537.8662,18.39569267,41.65599633,1,0,0,0,0,0.781831482,0.623489802,0,1
649.9308,19.011226,38.73,0,1,0,0,0,0.781831482,0.623489802,0,1
690.6057,19.01791,38.87666667,0,1,0,0,0,0.781831482,0.623489802,0,1
690.8824,19.037962,38.64333333,0,1,0,0,0,0.781831482,0.623489802,0,1
677.6008,19.044646,38.64333333,0,1,0,0,0,0.781831482,0.623489802,0,1
683.6882,19.058014,38.42666667,0,1,0,0,0,0.781831482,0.623489802,0.258819045,0.965925826
711.21985,19.056343,38.42666667,0,1,0,0,0,0.781831482,0.623489802,0.258819045,0.965925826
713.0184,19.108144,38.21333333,0,1,0,0,0,0.781831482,0.623489802,0.258819045,0.965925826
717.4456,19.111486,38.09333333,0,1,0,0,0,0.781831482,0.623489802,0.258819045,0.965925826
718.8291,19.108144,37.72666667,0,1,0,0,0,0.781831482,0.623489802,0.5,0.866025404
708.0378,19.111486,37.54333333,0,1,0,0,0,0.781831482,0.623489802,0.5,0.866025404
714.81695,19.133209,37.42833333,0,1,0,0,0,0.781831482,0.623489802,0.5,0.866025404
722.9796,19.138222,37.38333333,0,1,0,0,0,0.781831482,0.623489802,0.5,0.866025404
715.5087,19.13488,37.27666667,0,1,0,0,0,0.781831482,0.623489802,0.707106781,0.707106781
717.4456,19.131538,37.17333333,0,1,0,0,0,0.781831482,0.623489802,0.707106781,0.707106781
733.2175,19.156603,37.025,0,1,0,0,0,0.781831482,0.623489802,0.707106781,0.707106781
701.6737,19.158274,36.88666667,0,1,0,0,0,0.781831482,0.623489802,0.707106781,0.707106781
715.7854,19.1683,36.74666667,0,1,0,0,0,0.781831482,0.623489802,0.866025404,0.5
719.9359,19.1683,36.70666667,0,1,0,0,0,0.781831482,0.623489802,0.866025404,0.5
710.8048,19.193365,36.60666667,0,1,0,0,0,0.781831482,0.623489802,0.866025404,0.5
727.4068,19.18501,36.44,0,1,0,0,0,0.781831482,0.623489802,0.866025404,0.5
708.3145,19.205062,36.28666667,0,1,0,0,0,0.781831482,0.623489802,0.965925826,0.258819045
713.5718,19.20172,36.16,0,1,0,0,0,0.781831482,0.623489802,0.965925826,0.258819045
718.69075,19.213417,36.02666667,0,1,0,0,0,0.781831482,0.623489802,0.965925826,0.258819045
732.3874,19.225114,35.94,0,1,0,0,0,0.781831482,0.623489802,0.965925826,0.258819045
721.3194,19.215088,35.86,0,1,0,0,0,0.781831482,0.623489802,1,6.12E-17
725.7466,19.21843,35.77333333,0,1,0,0,0,0.781831482,0.623489802,1,6.12E-17
728.65195,19.225114,35.65333333,0,1,0,0,0,0.781831482,0.623489802,1,6.12E-17
758.6739,19.245166,35.60666667,0,1,0,0,0,0.781831482,0.623489802,1,6.12E-17
745.9457,19.231798,35.70333333,0,1,0,0,0,0.781831482,0.623489802,0.965925826,-0.258819045
769.4652,19.241824,35.65333333,0,1,0,0,0,0.781831482,0.623489802,0.965925826,-0.258819045
762.271,19.26856,35.57333333,0,1,0,0,0,0.781831482,0.623489802,0.965925826,-0.258819045
750.0962,19.30198,35.45333333,0,1,0,0,0,0.781831482,0.623489802,0.965925826,-0.258819045
788.2808,19.36882,35.81,0,1,0,0,0,0.781831482,0.623489802,0.866025404,-0.5
800.7323,19.412266,35.79666667,0,1,0,0,0,0.781831482,0.623489802,0.866025404,-0.5
805.02115,19.430647,35.81,0,1,0,0,0,0.781831482,0.623489802,0.866025404,-0.5
802.1158,19.442344,35.68,0,1,0,0,0,0.781831482,0.623489802,0.866025404,-0.5
773.0623,19.449028,35.51,0,1,0,0,0,0.781831482,0.623489802,0.707106781,-0.707106781
771.6788,19.439002,35.29333333,0,1,0,0,0,0.781831482,0.623489802,0.707106781,-0.707106781
762.68605,19.449028,35.06333333,0,1,0,0,0,0.781831482,0.623489802,0.707106781,-0.707106781
742.6253,19.422292,34.85,0,1,0,0,0,0.781831482,0.623489802,0.707106781,-0.707106781
717.4456,19.41895,34.57333333,0,1,0,0,0,0.781831482,0.623489802,0.5,-0.866025404
711.3582,19.422292,34.45333333,0,1,0,0,0,0.781831482,0.623489802,0.5,-0.866025404
695.17125,19.428976,34.31,0,1,0,0,0,0.781831482,0.623489802,0.5,-0.866025404
690.329,19.445686,34.15,0,1,0,0,0,0.781831482,0.623489802,0.5,-0.866025404
673.1736,19.432318,34.02333333,0,1,0,0,0,0.781831482,0.623489802,0.258819045,-0.965925826
655.7415,19.459054,33.88666667,0,1,0,0,0,0.781831482,0.623489802,0.258819045,-0.965925826
654.77305,19.470751,33.78333333,0,1,0,0,0,0.781831482,0.623489802,0.258819045,-0.965925826
630.0084,19.462396,33.65333333,0,1,0,0,0,0.781831482,0.623489802,0.258819045,-0.965925826
629.1783,19.462396,33.55,0,1,0,0,0,0.781831482,0.623489802,1.22E-16,-1
619.4938,19.455712,33.38333333,0,1,0,0,0,0.781831482,0.623489802,1.22E-16,-1
617.2802,19.484119,33.22,0,1,0,0,0,0.781831482,0.623489802,1.22E-16,-1
618.1103,19.505842,33.11333333,0,1,0,0,0,0.781831482,0.623489802,1.22E-16,-1
602.8918,19.499158,33.08,0,1,0,0,0,0.781831482,0.623489802,-0.258819045,-0.965925826
602.47675,19.515868,33.015,0,1,0,0,0,0.781831482,0.623489802,-0.258819045,-0.965925826
583.7995,19.545946,32.86666667,0,1,0,0,0,0.781831482,0.623489802,-0.258819045,-0.965925826
598.4646,19.539262,32.78666667,0,1,0,0,0,0.781831482,0.623489802,-0.258819045,-0.965925826
600.9549,19.545946,32.67333333,0,1,0,0,0,0.781831482,0.623489802,-0.5,-0.866025404
570.5179,19.545946,32.60666667,0,1,0,0,0,0.781831482,0.623489802,-0.5,-0.866025404
579.78735,19.555972,32.52333333,0,1,0,0,0,0.781831482,0.623489802,-0.5,-0.866025404
573.2849,19.545946,32.39333333,0,1,0,0,0,0.781831482,0.623489802,-0.5,-0.866025404
601.2316,19.549288,32.32666667,0,1,0,0,0,0.781831482,0.623489802,-0.707106781,-0.707106781
573.8383,19.55263,32.26666667,0,1,0,0,0,0.781831482,0.623489802,-0.707106781,-0.707106781
575.08345,19.571011,32.17333333,0,1,0,0,0,0.781831482,0.623489802,-0.707106781,-0.707106781
558.0664,19.562656,32.07666667,0,1,0,0,0,0.781831482,0.623489802,-0.707106781,-0.707106781
575.2218,19.542604,32.02333333,0,1,0,0,0,0.781831482,0.623489802,-0.866025404,-0.5
560.0033,19.539262,31.96333333,0,1,0,0,0,0.781831482,0.623489802,-0.866025404,-0.5
562.63195,19.530907,32.05,0,1,0,0,0,0.781831482,0.623489802,-0.866025404,-0.5
598.1879,19.525894,32.22666667,0,1,0,0,0,0.781831482,0.623489802,-0.866025404,-0.5
652.6978,19.555972,32.34666667,0,1,0,0,0,0.781831482,0.623489802,-0.965925826,-0.258819045
663.7658,19.579366,32.41,0,1,0,0,0,0.781831482,0.623489802,-0.965925826,-0.258819045
675.80225,19.6696,32.52,0,1,0,0,0,0.781831482,0.623489802,-0.965925826,-0.258819045
688.1154,19.743124,32.84333333,0,1,0,0,0,0.781831482,0.623489802,-0.965925826,-0.258819045
709.9747,19.763176,33.15,0,1,0,0,0,0.781831482,0.623489802,-1,-1.84E-16
748.1593,19.776544,33.50333333,0,1,0,0,0,0.781831482,0.623489802,-1,-1.84E-16
731.834,19.814977,33.58,0,1,0,0,0,0.781831482,0.623489802,-1,-1.84E-16
766.4215,19.823332,33.56666667,0,1,0,0,0,0.781831482,0.623489802,-1,-1.84E-16
773.6157,19.809964,33.41666667,0,1,0,0,0,0.781831482,0.623489802,-0.965925826,0.258819045
778.873,19.809964,33.34,0,1,0,0,0,0.781831482,0.623489802,-0.965925826,0.258819045
774.7225,19.816648,33.42,0,1,0,0,0,0.781831482,0.623489802,-0.965925826,0.258819045
814.2906,19.826674,33.66,0,1,0,0,0,0.781831482,0.623489802,-0.965925826,0.258819045
824.2518,19.80328,33.67666667,0,1,0,0,0,0.781831482,0.623489802,-0.866025404,0.5
840.3004,19.793254,33.62,0,1,0,0,0,0.781831482,0.623489802,-0.866025404,0.5
849.29315,19.791583,33.51333333,0,1,0,0,0,0.781831482,0.623489802,-0.866025404,0.5
824.5285,19.773202,33.41666667,0,1,0,0,0,0.781831482,0.623489802,-0.866025404,0.5
836.7033,19.75315,33.39333333,0,1,0,0,0,0.781831482,0.623489802,-0.707106781,0.707106781
807.9265,19.726414,33.24333333,0,1,0,0,0,0.781831482,0.623489802,-0.707106781,0.707106781
795.1983,19.721401,33.16666667,0,1,0,0,0,0.781831482,0.623489802,-0.707106781,0.707106781
799.9022,19.676284,33.05666667,0,1,0,0,0,0.781831482,0.623489802,-0.707106781,0.707106781
785.2371,19.659574,33.00333333,0,1,0,0,0,0.781831482,0.623489802,-0.5,0.866025404
781.64,19.622812,32.92666667,0,1,0,0,0,0.781831482,0.623489802,-0.5,0.866025404
776.106,19.604431,32.85,0,1,0,0,0,0.781831482,0.623489802,-0.5,0.866025404
752.0331,19.576024,32.82,0,1,0,0,0,0.781831482,0.623489802,-0.5,0.866025404
782.4701,19.539262,32.8,0,1,0,0,0,0.781831482,0.623489802,-0.258819045,0.965925826
766.6982,19.512526,32.83,0,1,0,0,0,0.781831482,0.623489802,-0.258819045,0.965925826
779.56475,19.497487,32.88333333,0,1,0,0,0,0.781831482,0.623489802,-0.258819045,0.965925826
788.2808,19.479106,33.03,0,1,0,0,0,0.781831482,0.623489802,-0.258819045,0.965925826
783.5769,19.439002,33.18333333,0,1,0,0,0,0.974927912,-0.222520934,0,1
797.9653,19.41895,33.23333333,0,1,0,0,0,0.974927912,-0.222520934,0,1
800.31725,19.427305,33.2,0,1,0,0,0,0.974927912,-0.222520934,0,1
793.8148,19.41895,33.17,0,1,0,0,0,0.974927912,-0.222520934,0,1
775.5526,19.375504,33.08,0,1,0,0,0,0.974927912,-0.222520934,0.258819045,0.965925826
785.92885,19.350439,33.06166667,0,1,0,0,0,0.974927912,-0.222520934,0.258819045,0.965925826
791.6012,19.362136,33.03,0,1,0,0,0,0.974927912,-0.222520934,0.258819045,0.965925826
767.805,19.328716,33.11,0,1,0,0,0,0.974927912,-0.222520934,0.258819045,0.965925826
788.5575,19.305322,33.06666667,0,1,0,0,0,0.974927912,-0.222520934,0.5,0.866025404
779.9798,19.278586,33.05666667,0,1,0,0,0,0.974927912,-0.222520934,0.5,0.866025404
771.6788,19.278586,32.98666667,0,1,0,0,0,0.974927912,-0.222520934,0.5,0.866025404
769.4652,19.275244,33.03333333,0,1,0,0,0,0.974927912,-0.222520934,0.5,0.866025404
759.2273,19.26856,33.05333333,0,1,0,0,0,0.974927912,-0.222520934,0.707106781,0.707106781
754.2467,19.261876,33.08333333,0,1,0,0,0,0.974927912,-0.222520934,0.707106781,0.707106781
761.57925,19.280257,33.04166667,0,1,0,0,0,0.974927912,-0.222520934,0.707106781,0.707106781
756.4603,19.271902,32.98666667,0,1,0,0,0,0.974927912,-0.222520934,0.707106781,0.707106781
745.9457,19.271902,32.96333333,0,1,0,0,0,0.974927912,-0.222520934,0.866025404,0.5
753.1399,19.258534,32.98333333,0,1,0,0,0,0.974927912,-0.222520934,0.866025404,0.5
746.2224,19.270231,33.05333333,0,1,0,0,0,0.974927912,-0.222520934,0.866025404,0.5
750.3729,19.278586,33.03666667,0,1,0,0,0,0.974927912,-0.222520934,0.866025404,0.5
730.7272,19.271902,33.01333333,0,1,0,0,0,0.974927912,-0.222520934,0.965925826,0.258819045
736.5379,19.281928,32.96666667,0,1,0,0,0,0.974927912,-0.222520934,0.965925826,0.258819045
753.1399,19.306993,32.95333333,0,1,0,0,0,0.974927912,-0.222520934,0.965925826,0.258819045
737.0913,19.291954,32.98,0,1,0,0,0,0.974927912,-0.222520934,0.965925826,0.258819045
725.7466,19.291954,32.94,0,1,0,0,0,0.974927912,-0.222520934,1,6.12E-17
738.7515,19.281928,33.00333333,0,1,0,0,0,0.974927912,-0.222520934,1,6.12E-17
723.39465,19.325374,33.10666667,0,1,0,0,0,0.974927912,-0.222520934,1,6.12E-17
741.5185,19.3354,33.19,0,1,0,0,0,0.974927912,-0.222520934,1,6.12E-17
756.1836,19.3354,35.33,0,1,0,0,0,0.974927912,-0.222520934,0.965925826,-0.258819045
743.1787,19.342084,37.66,0,1,0,0,0,0.974927912,-0.222520934,0.965925826,-0.258819045
754.5234,19.375504,37.33,0,1,0,0,0,0.974927912,-0.222520934,0.965925826,-0.258819045
754.5234,19.36882,37.02333333,0,1,0,0,0,0.974927912,-0.222520934,0.965925826,-0.258819045
751.7564,19.392214,36.69333333,0,1,0,0,0,0.974927912,-0.222520934,0.866025404,-0.5
731.0039,19.388872,36.34666667,0,1,0,0,0,0.974927912,-0.222520934,0.866025404,-0.5
718.69075,19.40224,36.03333333,0,1,0,0,0,0.974927912,-0.222520934,0.866025404,-0.5
709.698,19.398898,35.71,0,1,0,0,0,0.974927912,-0.222520934,0.866025404,-0.5
688.6688,19.388872,35.48666667,0,1,0,0,0,0.974927912,-0.222520934,0.707106781,-0.707106781
679.5377,19.395556,35.27,0,1,0,0,0,0.974927912,-0.222520934,0.707106781,-0.707106781
662.24395,19.412266,35.04666667,0,1,0,0,0,0.974927912,-0.222520934,0.707106781,-0.707106781
673.727,19.439002,34.91,0,1,0,0,0,0.974927912,-0.222520934,0.707106781,-0.707106781
649.1007,19.459054,34.75,0,1,0,0,0,0.974927912,-0.222520934,0.5,-0.866025404
653.2512,19.492474,34.66,0,1,0,0,0,0.974927912,-0.222520934,0.5,-0.866025404
637.756,19.489132,34.55,0,1,0,0,0,0.974927912,-0.222520934,0.5,-0.866025404
636.6492,19.472422,34.45,0,1,0,0,0,0.974927912,-0.222520934,0.5,-0.866025404
623.3676,19.492474,34.35333333,0,1,0,0,0,0.974927912,-0.222520934,0.258819045,-0.965925826
604.8287,19.472422,34.33,0,1,0,0,0,0.974927912,-0.222520934,0.258819045,-0.965925826
594.45245,19.495816,34.28166667,0,1,0,0,0,0.974927912,-0.222520934,0.258819045,-0.965925826
614.5132,19.505842,34.26333333,0,1,0,0,0,0.974927912,-0.222520934,0.258819045,-0.965925826
589.0568,19.522552,34.23,0,1,0,0,0,0.974927912,-0.222520934,1.22E-16,-1
583.5228,19.512526,34.19333333,0,1,0,0,0,0.974927912,-0.222520934,1.22E-16,-1
578.95725,19.53592,34.145,0,1,0,0,0,0.974927912,-0.222520934,1.22E-16,-1
592.6539,19.529236,34.1,0,1,0,0,0,0.974927912,-0.222520934,1.22E-16,-1
583.5228,19.525894,34.10666667,0,1,0,0,0,0.974927912,-0.222520934,-0.258819045,-0.965925826
584.21455,19.525894,34.09666667,0,1,0,0,0,0.974927912,-0.222520934,-0.258819045,-0.965925826
574.9451,19.559314,34.05333333,0,1,0,0,0,0.974927912,-0.222520934,-0.258819045,-0.965925826
568.3043,19.565998,34.05,0,1,0,0,0,0.974927912,-0.222520934,-0.258819045,-0.965925826
574.6684,19.562656,34.06666667,0,1,0,0,0,0.974927912,-0.222520934,-0.5,-0.866025404
568.3043,19.549288,34.09666667,0,1,0,0,0,0.974927912,-0.222520934,-0.5,-0.866025404
554.05425,19.55263,34.13166667,0,1,0,0,0,0.974927912,-0.222520934,-0.5,-0.866025404
551.7023,19.522552,34.16666667,0,1,0,0,0,0.974927912,-0.222520934,-0.5,-0.866025404
551.7023,19.509184,34.18,0,1,0,0,0,0.974927912,-0.222520934,-0.707106781,-0.707106781
558.8965,19.495816,34.21,0,1,0,0,0,0.974927912,-0.222520934,-0.707106781,-0.707106781
546.1683,19.492474,34.24333333,0,1,0,0,0,0.974927912,-0.222520934,-0.707106781,-0.707106781
546.1683,19.465738,34.29666667,0,1,0,0,0,0.974927912,-0.222520934,-0.707106781,-0.707106781
564.7072,19.43566,34.33333333,0,1,0,0,0,0.974927912,-0.222520934,-0.866025404,-0.5
543.4013,19.432318,34.40666667,0,1,0,0,0,0.974927912,-0.222520934,-0.866025404,-0.5
566.6441,19.425634,34.435,0,1,0,0,0,0.974927912,-0.222520934,-0.866025404,-0.5
540.911,19.398898,34.4,0,1,0,0,0,0.974927912,-0.222520934,-0.866025404,-0.5
555.0227,19.372162,34.43,0,1,0,0,0,0.974927912,-0.222520934,-0.965925826,-0.258819045
538.144,19.355452,34.40666667,0,1,0,0,0,0.974927912,-0.222520934,-0.965925826,-0.258819045
555.99115,19.353781,34.435,0,1,0,0,0,0.974927912,-0.222520934,-0.965925826,-0.258819045
565.2606,19.338742,34.49,0,1,0,0,0,0.974927912,-0.222520934,-0.965925826,-0.258819045
541.7411,19.312006,34.53333333,0,1,0,0,0,0.974927912,-0.222520934,-1,-1.84E-16
534.5469,19.28527,34.60333333,0,1,0,0,0,0.974927912,-0.222520934,-1,-1.84E-16
546.30665,19.300309,34.62333333,0,1,0,0,0,0.974927912,-0.222520934,-1,-1.84E-16
536.4838,19.275244,34.61666667,0,1,0,0,0,0.974927912,-0.222520934,-1,-1.84E-16
535.377,19.248508,34.71,0,1,0,0,0,0.974927912,-0.222520934,-0.965925826,0.258819045
532.61,19.23514,34.73166667,0,1,0,0,0,0.974927912,-0.222520934,-0.965925826,0.258819045
539.2508,19.238482,34.74333333,0,1,0,0,0,0.974927912,-0.222520934,-0.965925826,0.258819045
543.9547,19.21843,34.83,0,1,0,0,0,0.974927912,-0.222520934,-0.965925826,0.258819045
554.746,19.198378,34.92,0,1,0,0,0,0.974927912,-0.222520934,-0.866025404,0.5
551.7023,19.191694,35.00666667,0,1,0,0,0,0.974927912,-0.222520934,-0.866025404,0.5
551.28725,19.18501,35.00166667,0,1,0,0,0,0.974927912,-0.222520934,-0.866025404,0.5
535.1003,19.1683,35.11666667,0,1,0,0,0,0.974927912,-0.222520934,-0.866025404,0.5
581.0325,19.174984,35.29333333,0,1,0,0,0,0.974927912,-0.222520934,-0.707106781,0.707106781
592.9306,19.18501,35.61,0,1,0,0,0,0.974927912,-0.222520934,-0.707106781,0.707106781
615.3433,19.198378,35.84666667,0,1,0,0,0,0.974927912,-0.222520934,-0.707106781,0.707106781
620.3239,19.205062,35.95,0,1,0,0,0,0.974927912,-0.222520934,-0.707106781,0.707106781
610.3627,19.208404,35.94333333,0,1,0,0,0,0.974927912,-0.222520934,-0.5,0.866025404
640.2463,19.205062,36.04,0,1,0,0,0,0.974927912,-0.222520934,-0.5,0.866025404
648.5473,19.216759,36.09333333,0,1,0,0,0,0.974927912,-0.222520934,-0.5,0.866025404
647.7172,19.21843,36.17333333,0,1,0,0,0,0.974927912,-0.222520934,-0.5,0.866025404
645.7803,19.208404,36.22666667,0,1,0,0,0,0.974927912,-0.222520934,-0.258819045,0.965925826
657.9551,19.205062,36.26666667,0,1,0,0,0,0.974927912,-0.222520934,-0.258819045,0.965925826
662.1056,19.225114,36.26666667,0,1,0,0,0,0.974927912,-0.222520934,-0.258819045,0.965925826
670.96,19.225114,36.34666667,0,1,0,0,0,0.974927912,-0.222520934,-0.258819045,0.965925826
653.8046,19.205062,36.36333333,0,1,0,0,0,0.433883739,-0.900968868,0,1
669.0231,19.221772,36.39666667,0,1,0,0,0,0.433883739,-0.900968868,0,1
647.9939,19.246837,36.44166667,0,1,0,0,0,0.433883739,-0.900968868,0,1
693.6494,19.258534,36.54333333,0,1,0,0,0,0.433883739,-0.900968868,0,1
671.7901,19.25185,36.58333333,0,1,0,0,0,0.433883739,-0.900968868,0.258819045,0.965925826
672.0668,19.2894475,36.4575,0,1,0,0,0,0.433883739,-0.900968868,0.258819045,0.965925826
653.2512,19.5902275,36.0575,0,1,0,0,0,0.433883739,-0.900968868,0.258819045,0.965925826
650.7609,19.582708,36.01,0,1,0,0,0,0.433883739,-0.900968868,0.258819045,0.965925826
646.057,19.45237,36.15666667,0,1,0,0,0,0.433883739,-0.900968868,0.5,0.866025404
639.9696,19.382188,36.26333333,0,1,0,0,0,0.433883739,-0.900968868,0.5,0.866025404
640.66135,19.350439,36.415,0,1,0,0,0,0.433883739,-0.900968868,0.5,0.866025404
637.4793,19.328716,36.45333333,0,1,0,0,0,0.433883739,-0.900968868,0.5,0.866025404
629.7317,19.308664,36.47,0,1,0,0,0,0.433883739,-0.900968868,0.707106781,0.707106781
646.6104,19.288612,36.5,0,1,0,0,0,0.433883739,-0.900968868,0.707106781,0.707106781
631.9453,19.295296,36.47666667,0,1,0,0,0,0.433883739,-0.900968868,0.707106781,0.707106781
625.8579,19.281928,36.46333333,0,1,0,0,0,0.433883739,-0.900968868,0.707106781,0.707106781
634.1589,19.278586,36.50333333,0,1,0,0,0,0.433883739,-0.900968868,0.866025404,0.5
627.7948,19.275244,36.56666667,0,1,0,0,0,0.433883739,-0.900968868,0.866025404,0.5
634.02055,19.273573,36.58,0,1,0,0,0,0.433883739,-0.900968868,0.866025404,0.5
626.4113,19.261876,36.61,0,1,0,0,0,0.433883739,-0.900968868,0.866025404,0.5
623.0909,19.258534,36.60333333,0,1,0,0,0,0.433883739,-0.900968868,0.965925826,0.258819045
643.8434,19.255192,36.57666667,0,1,0,0,0,0.433883739,-0.900968868,0.965925826,0.258819045
640.2463,19.263547,36.54166667,0,1,0,0,0,0.433883739,-0.900968868,0.965925826,0.258819045
631.6686,19.275244,36.55333333,0,1,0,0,0,0.433883739,-0.900968868,0.965925826,0.258819045
624.1977,19.25185,36.49333333,0,1,0,0,0,0.433883739,-0.900968868,1,6.12E-17
636.9259,19.248508,36.57,0,1,0,0,0,0.433883739,-0.900968868,1,6.12E-17
630.5618,19.273573,36.71,0,1,0,0,0,0.433883739,-0.900968868,1,6.12E-17
626.9647,19.291954,36.63666667,0,1,0,0,0,0.433883739,-0.900968868,1,6.12E-17
618.1103,19.30198,36.73333333,0,1,0,0,0,0.433883739,-0.900968868,0.965925826,-0.258819045
623.3676,19.295296,36.83666667,0,1,0,0,0,0.433883739,-0.900968868,0.965925826,-0.258819045
634.7123,19.342084,36.8,0,1,0,0,0,0.433883739,-0.900968868,0.965925826,-0.258819045
654.9114,19.332058,37.06,0,1,0,0,0,0.433883739,-0.900968868,0.965925826,-0.258819045
634.989,19.328716,36.9,0,1,0,0,0,0.433883739,-0.900968868,0.866025404,-0.5
635.2657,19.322032,36.75333333,0,1,0,0,0,0.433883739,-0.900968868,0.866025404,-0.5
612.99135,19.342084,36.61666667,0,1,0,0,0,0.433883739,-0.900968868,0.866025404,-0.5
588.5034,19.345426,36.51,0,1,0,0,0,0.433883739,-0.900968868,0.866025404,-0.5
573.0082,19.345426,36.41666667,0,1,0,0,0,0.433883739,-0.900968868,0.707106781,-0.707106781
594.0374,19.342084,36.35,0,1,0,0,0,0.433883739,-0.900968868,0.707106781,-0.707106781
582.00095,19.357123,36.29333333,0,1,0,0,0,0.433883739,-0.900968868,0.707106781,-0.707106781
539.8042,19.35211,36.22666667,0,1,0,0,0,0.433883739,-0.900968868,0.707106781,-0.707106781
536.4838,19.355452,36.21333333,0,1,0,0,0,0.433883739,-0.900968868,0.5,-0.866025404
551.1489,19.358794,36.18333333,0,1,0,0,0,0.433883739,-0.900968868,0.5,-0.866025404
537.72895,19.357123,36.175,0,1,0,0,0,0.433883739,-0.900968868,0.5,-0.866025404
537.3139,19.36882,36.20333333,0,1,0,0,0,0.433883739,-0.900968868,0.5,-0.866025404
530.3964,19.372162,36.15666667,0,1,0,0,0,0.433883739,-0.900968868,0.258819045,-0.965925826
531.2265,19.378846,36.16333333,0,1,0,0,0,0.433883739,-0.900968868,0.258819045,-0.965925826
535.1003,19.413937,36.12,0,1,0,0,0,0.433883739,-0.900968868,0.258819045,-0.965925826
517.9449,19.408924,36.11333333,0,1,0,0,0,0.433883739,-0.900968868,0.258819045,-0.965925826
517.3915,19.405582,36.09333333,0,1,0,0,0,0.433883739,-0.900968868,1.22E-16,-1
527.3527,19.415608,36.08333333,0,1,0,0,0,0.433883739,-0.900968868,1.22E-16,-1
527.49105,19.462396,36.045,0,1,0,0,0,0.433883739,-0.900968868,1.22E-16,-1
499.1293,19.472422,36.06,0,1,0,0,0,0.433883739,-0.900968868,1.22E-16,-1
524.5857,19.475764,36.09666667,0,1,0,0,0,0.433883739,-0.900968868,-0.258819045,-0.965925826
524.8624,19.472422,36.15666667,0,1,0,0,0,0.433883739,-0.900968868,-0.258819045,-0.965925826
510.7507,19.48579,36.12666667,0,1,0,0,0,0.433883739,-0.900968868,-0.258819045,-0.965925826
527.076,19.459054,36.16,0,1,0,0,0,0.433883739,-0.900968868,-0.258819045,-0.965925826
535.1003,19.445686,36.18,0,1,0,0,0,0.433883739,-0.900968868,-0.5,-0.866025404
520.1585,19.425634,36.19666667,0,1,0,0,0,0.433883739,-0.900968868,-0.5,-0.866025404
522.3721,19.432318,36.21333333,0,1,0,0,0,0.433883739,-0.900968868,-0.5,-0.866025404
526.5226,19.412266,36.22333333,0,1,0,0,0,0.433883739,-0.900968868,-0.5,-0.866025404
506.3235,19.40224,36.32666667,0,1,0,0,0,0.433883739,-0.900968868,-0.707106781,-0.707106781
542.8479,19.395556,36.50333333,0,1,0,0,0,0.433883739,-0.900968868,-0.707106781,-0.707106781
552.5324,19.41895,36.53833333,0,1,0,0,0,0.433883739,-0.900968868,-0.707106781,-0.707106781
533.4401,19.405582,36.61,0,1,0,0,0,0.433883739,-0.900968868,-0.707106781,-0.707106781
539.5275,19.382188,36.64333333,0,1,0,0,0,0.433883739,-0.900968868,-0.866025404,-0.5
519.0517,19.388872,36.64,0,1,0,0,0,0.433883739,-0.900968868,-0.866025404,-0.5
534.5469,19.392214,36.63166667,0,1,0,0,0,0.433883739,-0.900968868,-0.866025404,-0.5
556.9596,19.38553,36.80666667,0,1,0,0,0,0.433883739,-0.900968868,-0.866025404,-0.5
556.9596,19.43566,37.42,0,1,0,0,0,0.433883739,-0.900968868,-0.965925826,-0.258819045
586.0131,19.529236,39.38666667,0,1,0,0,0,0.433883739,-0.900968868,-0.965925826,-0.258819045
626.27295,19.651219,40.35333333,0,1,0,0,0,0.433883739,-0.900968868,-0.965925826,-0.258819045
610.3627,19.729756,41.13666667,0,1,0,0,0,0.433883739,-0.900968868,-0.965925826,-0.258819045
620.3239,19.789912,41.91666667,0,1,0,0,0,0.433883739,-0.900968868,-1,-1.84E-16
639.1395,19.8367,42.35333333,0,1,0,0,0,0.433883739,-0.900968868,-1,-1.84E-16
643.42835,19.908553,42.77166667,0,1,0,0,0,0.433883739,-0.900968868,-1,-1.84E-16
642.1832,19.93696,42.39666667,0,1,0,0,0,0.433883739,-0.900968868,-1,-1.84E-16
646.6104,19.893514,41.42,0,1,0,0,0,0.433883739,-0.900968868,-0.965925826,0.258819045
652.9745,19.843384,41.44,0,1,0,0,0,0.433883739,-0.900968868,-0.965925826,0.258819045
686.7319,19.833358,41.44,0,1,0,0,0,0.433883739,-0.900968868,-0.965925826,0.258819045
707.4844,19.816648,41.51333333,0,1,0,0,0,0.433883739,-0.900968868,-0.965925826,0.258819045
697.7999,19.799938,41.84,0,1,0,0,0,0.433883739,-0.900968868,-0.866025404,0.5
689.2222,19.773202,41.47666667,0,1,0,0,0,0.433883739,-0.900968868,-0.866025404,0.5
