DateTime,co2_concentration,air_temperature,relative_humidity,room_no,kitchen,livingroom,bedroom,office,kitchen_livingroom,Hour of the day,Day number of the week,Day_of_year,day_label,occupancy_ground_truth,floor_area,apt_no,room_type,room_type_string,day_sin,day_cos,hour_sin,hour_cos
02-02-23 19:15,605,21.64,31.63666667,7,0,0,1,0,0,19,4,33,45,0,16,3,1,bedroom,-0.43,-0.90,-0.97,0.26
02-02-23 19:30,642,21.655,31.865,7,0,0,1,0,0,19,4,33,45,0,16,3,1,bedroom,-0.43,-0.90,-0.97,0.26
02-02-23 19:45,641.3333333,21.64,32.13333333,7,0,0,1,0,0,19,4,33,45,0,16,3,1,bedroom,-0.43,-0.90,-0.97,0.26
02-02-23 20:00,640,21.63333333,31.79333333,7,0,0,1,0,0,20,4,33,45,0,16,3,1,bedroom,-0.43,-0.90,-0.87,0.50
02-02-23 20:15,657.3333333,21.58666667,31.44,7,0,0,1,0,0,20,4,33,45,0,16,3,1,bedroom,-0.43,-0.90,-0.87,0.50
02-02-23 20:30,643.3333333,21.57833333,31.19833333,7,0,0,1,0,0,20,4,33,45,0,16,3,1,bedroom,-0.43,-0.90,-0.87,0.50
02-02-23 20:45,656.6666667,21.55,30.95,7,0,0,1,0,0,20,4,33,45,0,16,3,1,bedroom,-0.43,-0.90,-0.87,0.50
02-02-23 21:00,685.3333333,21.53666667,30.81,7,0,0,1,0,0,21,4,33,45,0,16,3,1,bedroom,-0.43,-0.90,-0.71,0.71
02-02-23 21:15,661.6666667,21.51666667,30.63,7,0,0,1,0,0,21,4,33,45,0,16,3,1,bedroom,-0.43,-0.90,-0.71,0.71
02-02-23 21:30,678.8333333,21.50666667,30.44166667,7,0,0,1,0,0,21,4,33,45,0,16,3,1,bedroom,-0.43,-0.90,-0.71,0.71
02-02-23 21:45,663.6666667,21.49333333,30.32666667,7,0,0,1,0,0,21,4,33,45,0,16,3,1,bedroom,-0.43,-0.90,-0.71,0.71
02-02-23 22:00,678.3333333,21.47,30.13666667,7,0,0,1,0,0,22,4,33,45,0,16,3,1,bedroom,-0.43,-0.90,-0.50,0.87
02-02-23 22:15,677,21.45,30.04666667,7,0,0,1,0,0,22,4,33,45,1,16,3,1,bedroom,-0.43,-0.90,-0.50,0.87
02-02-23 22:30,635,21.43666667,29.90333333,7,0,0,1,0,0,22,4,33,45,1,16,3,1,bedroom,-0.43,-0.90,-0.50,0.87
02-02-23 22:45,686.6666667,21.40666667,29.79,7,0,0,1,0,0,22,4,33,45,1,16,3,1,bedroom,-0.43,-0.90,-0.50,0.87
02-02-23 23:00,662,21.39333333,29.74333333,7,0,0,1,0,0,23,4,33,45,1,16,3,1,bedroom,-0.43,-0.90,-0.26,0.97
02-02-23 23:15,679.6666667,21.37,29.72666667,7,0,0,1,0,0,23,4,33,45,1,16,3,1,bedroom,-0.43,-0.90,-0.26,0.97
02-02-23 23:30,660,21.35833333,29.59,7,0,0,1,0,0,23,4,33,45,1,16,3,1,bedroom,-0.43,-0.90,-0.26,0.97
02-02-23 23:45,650.6666667,21.33,29.42666667,7,0,0,1,0,0,23,4,33,45,1,16,3,1,bedroom,-0.43,-0.90,-0.26,0.97
03-02-23 00:00,703.3333333,21.31333333,29.70333333,7,0,0,1,0,0,0,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,0.00,1.00
03-02-23 00:15,776.3333333,21.31333333,30.02333333,7,0,0,1,0,0,0,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,0.00,1.00
03-02-23 00:30,829.1666667,21.29166667,30.135,7,0,0,1,0,0,0,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,0.00,1.00
03-02-23 00:45,851,21.28,30.25666667,7,0,0,1,0,0,0,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,0.00,1.00
03-02-23 01:00,891,21.22333333,30.26333333,7,0,0,1,0,0,1,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,0.26,0.97
03-02-23 01:15,893,21.21666667,30.34,7,0,0,1,0,0,1,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,0.26,0.97
03-02-23 01:30,912.8333333,21.22333333,30.37,7,0,0,1,0,0,1,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,0.26,0.97
03-02-23 01:45,938.3333333,21.19333333,30.44,7,0,0,1,0,0,1,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,0.26,0.97
03-02-23 02:00,936.6666667,21.16333333,30.56,7,0,0,1,0,0,2,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,0.50,0.87
03-02-23 02:15,978.3333333,21.15333333,30.83666667,7,0,0,1,0,0,2,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,0.50,0.87
03-02-23 02:30,990.5,21.14666667,31.18333333,7,0,0,1,0,0,2,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,0.50,0.87
03-02-23 02:45,995.3333333,21.14333333,31.60666667,7,0,0,1,0,0,2,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,0.50,0.87
03-02-23 03:00,1017.333333,21.13,31.74,7,0,0,1,0,0,3,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,0.71,0.71
03-02-23 03:15,1025,21.11666667,31.75333333,7,0,0,1,0,0,3,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,0.71,0.71
03-02-23 03:30,1026.333333,21.125,31.69,7,0,0,1,0,0,3,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,0.71,0.71
03-02-23 03:45,1067,21.09,31.60333333,7,0,0,1,0,0,3,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,0.71,0.71
03-02-23 04:00,1056.666667,21.06666667,31.48666667,7,0,0,1,0,0,4,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,0.87,0.50
03-02-23 04:15,1055.666667,21.04666667,31.45,7,0,0,1,0,0,4,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,0.87,0.50
03-02-23 04:30,1074.666667,21.05666667,31.4,7,0,0,1,0,0,4,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,0.87,0.50
03-02-23 04:45,1059.333333,21.06,31.44666667,7,0,0,1,0,0,4,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,0.87,0.50
03-02-23 05:00,1105.666667,21.06666667,31.63666667,7,0,0,1,0,0,5,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,0.97,0.26
03-02-23 05:15,1093,21.09,31.77333333,7,0,0,1,0,0,5,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,0.97,0.26
03-02-23 05:30,1112,21.11333333,31.78333333,7,0,0,1,0,0,5,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,0.97,0.26
03-02-23 05:45,989.3333333,21.10666667,31.44333333,7,0,0,1,0,0,5,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,0.97,0.26
03-02-23 06:00,872.3333333,21.08333333,30.95,7,0,0,1,0,0,6,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,1.00,0.00
03-02-23 06:15,788.6666667,21.07666667,30.62666667,7,0,0,1,0,0,6,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,1.00,0.00
03-02-23 06:30,793.3333333,21.09833333,30.41833333,7,0,0,1,0,0,6,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,1.00,0.00
03-02-23 06:45,768.3333333,21.10666667,30.23,7,0,0,1,0,0,6,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,1.00,0.00
03-02-23 07:00,746.6666667,21.12333333,30.09666667,7,0,0,1,0,0,7,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,0.97,-0.26
03-02-23 07:15,721.6666667,21.12666667,29.74666667,7,0,0,1,0,0,7,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,0.97,-0.26
03-02-23 07:30,735.8333333,21.14833333,29.62833333,7,0,0,1,0,0,7,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,0.97,-0.26
03-02-23 07:45,710.6666667,21.14333333,29.55,7,0,0,1,0,0,7,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,0.97,-0.26
03-02-23 08:00,712.6666667,21.14333333,29.52333333,7,0,0,1,0,0,8,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,0.87,-0.50
03-02-23 08:15,693.3333333,21.14666667,29.28666667,7,0,0,1,0,0,8,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,0.87,-0.50
03-02-23 08:30,723.8333333,21.165,29.16166667,7,0,0,1,0,0,8,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,0.87,-0.50
03-02-23 08:45,679.6666667,21.16,29.18,7,0,0,1,0,0,8,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,0.87,-0.50
03-02-23 09:00,687.3333333,21.16333333,28.94,7,0,0,1,0,0,9,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,0.71,-0.71
03-02-23 09:15,685,21.18666667,28.88,7,0,0,1,0,0,9,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,0.71,-0.71
03-02-23 09:30,707,21.215,29.12,7,0,0,1,0,0,9,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,0.71,-0.71
03-02-23 09:45,702,21.20333333,29.11,7,0,0,1,0,0,9,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,0.71,-0.71
03-02-23 10:00,703,21.23333333,29.10333333,7,0,0,1,0,0,10,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,0.50,-0.87
03-02-23 10:15,730.6666667,21.25333333,29.15666667,7,0,0,1,0,0,10,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,0.50,-0.87
03-02-23 10:30,737,21.26666667,29.12166667,7,0,0,1,0,0,10,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,0.50,-0.87
03-02-23 10:45,734.6666667,21.3,29.12666667,7,0,0,1,0,0,10,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,0.50,-0.87
03-02-23 11:00,761.3333333,21.31666667,29.24666667,7,0,0,1,0,0,11,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,0.26,-0.97
03-02-23 11:15,781.3333333,21.35666667,29.55333333,7,0,0,1,0,0,11,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,0.26,-0.97
03-02-23 11:30,812.5,21.425,29.67166667,7,0,0,1,0,0,11,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,0.26,-0.97
03-02-23 11:45,789,21.46666667,29.73333333,7,0,0,1,0,0,11,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,0.26,-0.97
03-02-23 12:00,788,21.51,29.63,7,0,0,1,0,0,12,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,0.00,-1.00
03-02-23 12:15,797,21.54,29.47333333,7,0,0,1,0,0,12,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,0.00,-1.00
03-02-23 12:30,792,21.60666667,29.47166667,7,0,0,1,0,0,12,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,0.00,-1.00
03-02-23 12:45,761.6666667,21.68666667,29.62,7,0,0,1,0,0,12,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,0.00,-1.00
03-02-23 13:00,761.3333333,21.76,29.60333333,7,0,0,1,0,0,13,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.26,-0.97
03-02-23 13:15,788.3333333,21.83333333,29.54,7,0,0,1,0,0,13,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.26,-0.97
03-02-23 13:30,803,21.91,29.63166667,7,0,0,1,0,0,13,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.26,-0.97
03-02-23 13:45,778.3333333,21.93333333,29.76666667,7,0,0,1,0,0,13,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.26,-0.97
03-02-23 14:00,798.6666667,21.96333333,29.8,7,0,0,1,0,0,14,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.50,-0.87
03-02-23 14:15,791.3333333,22.00333333,29.77,7,0,0,1,0,0,14,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.50,-0.87
03-02-23 14:30,720.5,21.995,29.15166667,7,0,0,1,0,0,14,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.50,-0.87
03-02-23 14:45,716.6666667,22.05666667,28.98666667,7,0,0,1,0,0,14,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.50,-0.87
03-02-23 15:00,746,22.12333333,29.72333333,7,0,0,1,0,0,15,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.71,-0.71
03-02-23 15:15,735,22.17666667,29.78666667,7,0,0,1,0,0,15,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.71,-0.71
03-02-23 15:30,773.8333333,22.17333333,29.87833333,7,0,0,1,0,0,15,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.71,-0.71
03-02-23 15:45,747,22.14666667,29.86,7,0,0,1,0,0,15,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.71,-0.71
03-02-23 16:00,744,22.12,29.84,7,0,0,1,0,0,16,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.87,-0.50
03-02-23 16:15,752.6666667,22.10333333,29.88333333,7,0,0,1,0,0,16,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.87,-0.50
03-02-23 16:30,751,22.10333333,29.83333333,7,0,0,1,0,0,16,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.87,-0.50
03-02-23 16:45,751.6666667,22.07333333,29.73333333,7,0,0,1,0,0,16,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.87,-0.50
03-02-23 17:00,730.3333333,22.05,29.71666667,7,0,0,1,0,0,17,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.97,-0.26
03-02-23 17:15,738,22.01666667,29.67666667,7,0,0,1,0,0,17,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.97,-0.26
03-02-23 17:30,765.8333333,22.00166667,29.74,7,0,0,1,0,0,17,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.97,-0.26
03-02-23 17:45,749.6666667,21.97,29.8,7,0,0,1,0,0,17,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.97,-0.26
03-02-23 18:00,771.3333333,21.96333333,29.95333333,7,0,0,1,0,0,18,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-1.00,0.00
03-02-23 18:15,750.3333333,21.91666667,29.94666667,7,0,0,1,0,0,18,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-1.00,0.00
03-02-23 18:30,749.1666667,21.90333333,29.915,7,0,0,1,0,0,18,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-1.00,0.00
03-02-23 18:45,741,21.89333333,29.81,7,0,0,1,0,0,18,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-1.00,0.00
03-02-23 19:00,750,21.83,29.72333333,7,0,0,1,0,0,19,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.97,0.26
03-02-23 19:15,707.6666667,21.82333333,29.49,7,0,0,1,0,0,19,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.97,0.26
03-02-23 19:30,732.8333333,21.81666667,29.31333333,7,0,0,1,0,0,19,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.97,0.26
03-02-23 19:45,742.6666667,21.79333333,29.22333333,7,0,0,1,0,0,19,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.97,0.26
03-02-23 20:00,752.6666667,21.76,29.13666667,7,0,0,1,0,0,20,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.87,0.50
03-02-23 20:15,732.3333333,21.73,29.05666667,7,0,0,1,0,0,20,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.87,0.50
03-02-23 20:30,728.3333333,21.71166667,28.975,7,0,0,1,0,0,20,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.87,0.50
03-02-23 20:45,734.6666667,21.69333333,28.87333333,7,0,0,1,0,0,20,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.87,0.50
03-02-23 21:00,712,21.66666667,28.82333333,7,0,0,1,0,0,21,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.71,0.71
03-02-23 21:15,731.3333333,21.63333333,28.79666667,7,0,0,1,0,0,21,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.71,0.71
03-02-23 21:30,745.3333333,21.63166667,28.74,7,0,0,1,0,0,21,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.71,0.71
03-02-23 21:45,733,21.62,28.68666667,7,0,0,1,0,0,21,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.71,0.71
03-02-23 22:00,742.6666667,21.60666667,28.60666667,7,0,0,1,0,0,22,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.50,0.87
03-02-23 22:15,734,21.56666667,28.47333333,7,0,0,1,0,0,22,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.50,0.87
03-02-23 22:30,724.1666667,21.56,28.38166667,7,0,0,1,0,0,22,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.50,0.87
03-02-23 22:45,725,21.54333333,28.30333333,7,0,0,1,0,0,22,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.50,0.87
03-02-23 23:00,750,21.50333333,28.26,7,0,0,1,0,0,23,5,34,46,0,16,3,1,bedroom,-0.97,-0.22,-0.26,0.97
03-02-23 23:15,732.6666667,21.47666667,28.29,7,0,0,1,0,0,23,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,-0.26,0.97
03-02-23 23:30,724.6666667,21.46666667,28.235,7,0,0,1,0,0,23,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,-0.26,0.97
03-02-23 23:45,704,21.44,28.06,7,0,0,1,0,0,23,5,34,46,1,16,3,1,bedroom,-0.97,-0.22,-0.26,0.97
04-02-23 00:00,690.6666667,21.40666667,28.07666667,7,0,0,1,0,0,0,6,35,47,1,16,3,1,bedroom,-0.78,0.62,0.00,1.00
04-02-23 00:15,790.6666667,21.41,28.55333333,7,0,0,1,0,0,0,6,35,47,1,16,3,1,bedroom,-0.78,0.62,0.00,1.00
04-02-23 00:30,853.1666667,21.4,28.76666667,7,0,0,1,0,0,0,6,35,47,1,16,3,1,bedroom,-0.78,0.62,0.00,1.00
04-02-23 00:45,869,21.37,28.84,7,0,0,1,0,0,0,6,35,47,1,16,3,1,bedroom,-0.78,0.62,0.00,1.00
04-02-23 01:00,920.3333333,21.33666667,28.97666667,7,0,0,1,0,0,1,6,35,47,1,16,3,1,bedroom,-0.78,0.62,0.26,0.97
04-02-23 01:15,916.3333333,21.30333333,29.12666667,7,0,0,1,0,0,1,6,35,47,1,16,3,1,bedroom,-0.78,0.62,0.26,0.97
04-02-23 01:30,950.6666667,21.30666667,29.295,7,0,0,1,0,0,1,6,35,47,1,16,3,1,bedroom,-0.78,0.62,0.26,0.97
04-02-23 01:45,950.6666667,21.28333333,29.55,7,0,0,1,0,0,1,6,35,47,1,16,3,1,bedroom,-0.78,0.62,0.26,0.97
04-02-23 02:00,978.3333333,21.25333333,29.95,7,0,0,1,0,0,2,6,35,47,1,16,3,1,bedroom,-0.78,0.62,0.50,0.87
04-02-23 02:15,983.6666667,21.23,30.51333333,7,0,0,1,0,0,2,6,35,47,1,16,3,1,bedroom,-0.78,0.62,0.50,0.87
04-02-23 02:30,966.3333333,21.23,31.025,7,0,0,1,0,0,2,6,35,47,1,16,3,1,bedroom,-0.78,0.62,0.50,0.87
04-02-23 02:45,998,21.22,31.49666667,7,0,0,1,0,0,2,6,35,47,1,16,3,1,bedroom,-0.78,0.62,0.50,0.87
04-02-23 03:00,1002.666667,21.19,31.57666667,7,0,0,1,0,0,3,6,35,47,1,16,3,1,bedroom,-0.78,0.62,0.71,0.71
04-02-23 03:15,1019.666667,21.18333333,31.69333333,7,0,0,1,0,0,3,6,35,47,1,16,3,1,bedroom,-0.78,0.62,0.71,0.71
04-02-23 03:30,1014.166667,21.17833333,31.77166667,7,0,0,1,0,0,3,6,35,47,1,16,3,1,bedroom,-0.78,0.62,0.71,0.71
04-02-23 03:45,1052.666667,21.15333333,31.96,7,0,0,1,0,0,3,6,35,47,1,16,3,1,bedroom,-0.78,0.62,0.71,0.71
04-02-23 04:00,1032.333333,21.14,32.02666667,7,0,0,1,0,0,4,6,35,47,1,16,3,1,bedroom,-0.78,0.62,0.87,0.50
04-02-23 04:15,1037.666667,21.11333333,32.11666667,7,0,0,1,0,0,4,6,35,47,1,16,3,1,bedroom,-0.78,0.62,0.87,0.50
04-02-23 04:30,1025.333333,21.09833333,32.275,7,0,0,1,0,0,4,6,35,47,1,16,3,1,bedroom,-0.78,0.62,0.87,0.50
04-02-23 04:45,1052.333333,21.08333333,32.47333333,7,0,0,1,0,0,4,6,35,47,1,16,3,1,bedroom,-0.78,0.62,0.87,0.50
04-02-23 05:00,1053.333333,21.06,32.75666667,7,0,0,1,0,0,5,6,35,47,1,16,3,1,bedroom,-0.78,0.62,0.97,0.26
04-02-23 05:15,1037,21.04333333,33.33666667,7,0,0,1,0,0,5,6,35,47,1,16,3,1,bedroom,-0.78,0.62,0.97,0.26
04-02-23 05:30,1064.5,21.06666667,33.89166667,7,0,0,1,0,0,5,6,35,47,1,16,3,1,bedroom,-0.78,0.62,0.97,0.26
04-02-23 05:45,1010.666667,21.05,33.95333333,7,0,0,1,0,0,5,6,35,47,1,16,3,1,bedroom,-0.78,0.62,0.97,0.26
04-02-23 06:00,1058.333333,21.08666667,34.03,7,0,0,1,0,0,6,6,35,47,1,16,3,1,bedroom,-0.78,0.62,1.00,0.00
04-02-23 06:15,1036.666667,21.08666667,33.85666667,7,0,0,1,0,0,6,6,35,47,1,16,3,1,bedroom,-0.78,0.62,1.00,0.00
04-02-23 06:30,1047.833333,21.10833333,33.89166667,7,0,0,1,0,0,6,6,35,47,1,16,3,1,bedroom,-0.78,0.62,1.00,0.00
04-02-23 06:45,1055,21.12,34.13333333,7,0,0,1,0,0,6,6,35,47,1,16,3,1,bedroom,-0.78,0.62,1.00,0.00
04-02-23 07:00,1057.333333,21.14,34.38666667,7,0,0,1,0,0,7,6,35,47,1,16,3,1,bedroom,-0.78,0.62,0.97,-0.26
04-02-23 07:15,1070.333333,21.15,34.62666667,7,0,0,1,0,0,7,6,35,47,1,16,3,1,bedroom,-0.78,0.62,0.97,-0.26
04-02-23 07:30,1066.833333,21.19,34.71833333,7,0,0,1,0,0,7,6,35,47,1,16,3,1,bedroom,-0.78,0.62,0.97,-0.26
04-02-23 07:45,1063,21.19666667,35.15333333,7,0,0,1,0,0,7,6,35,47,1,16,3,1,bedroom,-0.78,0.62,0.97,-0.26
04-02-23 08:00,1069.666667,21.22,35.4,7,0,0,1,0,0,8,6,35,47,1,16,3,1,bedroom,-0.78,0.62,0.87,-0.50
04-02-23 08:15,1060.333333,21.26,35.50333333,7,0,0,1,0,0,8,6,35,47,0,16,3,1,bedroom,-0.78,0.62,0.87,-0.50
04-02-23 08:30,1076.666667,21.305,35.66666667,7,0,0,1,0,0,8,6,35,47,0,16,3,1,bedroom,-0.78,0.62,0.87,-0.50
04-02-23 08:45,914.3333333,21.28333333,34.29,7,0,0,1,0,0,8,6,35,47,0,16,3,1,bedroom,-0.78,0.62,0.87,-0.50
04-02-23 09:00,836.6666667,21.24333333,33.55333333,7,0,0,1,0,0,9,6,35,47,0,16,3,1,bedroom,-0.78,0.62,0.71,-0.71
04-02-23 09:15,762.3333333,21.22333333,33.23333333,7,0,0,1,0,0,9,6,35,47,0,16,3,1,bedroom,-0.78,0.62,0.71,-0.71
04-02-23 09:30,741.3333333,21.23666667,32.99666667,7,0,0,1,0,0,9,6,35,47,0,16,3,1,bedroom,-0.78,0.62,0.71,-0.71
04-02-23 09:45,745,21.23,32.89666667,7,0,0,1,0,0,9,6,35,47,0,16,3,1,bedroom,-0.78,0.62,0.71,-0.71
04-02-23 10:00,688.3333333,21.25333333,32.77333333,7,0,0,1,0,0,10,6,35,47,0,16,3,1,bedroom,-0.78,0.62,0.50,-0.87
04-02-23 10:15,699.6666667,21.27,32.65,7,0,0,1,0,0,10,6,35,47,0,16,3,1,bedroom,-0.78,0.62,0.50,-0.87
04-02-23 10:30,675.5,21.30333333,32.57666667,7,0,0,1,0,0,10,6,35,47,0,16,3,1,bedroom,-0.78,0.62,0.50,-0.87
04-02-23 10:45,686,21.3,32.54,7,0,0,1,0,0,10,6,35,47,0,16,3,1,bedroom,-0.78,0.62,0.50,-0.87
04-02-23 11:00,642.3333333,21.29666667,32.52666667,7,0,0,1,0,0,11,6,35,47,0,16,3,1,bedroom,-0.78,0.62,0.26,-0.97
04-02-23 11:15,622.3333333,21.31,32.50333333,7,0,0,1,0,0,11,6,35,47,0,16,3,1,bedroom,-0.78,0.62,0.26,-0.97
04-02-23 11:30,659.3333333,21.32,32.48,7,0,0,1,0,0,11,6,35,47,0,16,3,1,bedroom,-0.78,0.62,0.26,-0.97
04-02-23 11:45,649.3333333,21.33,32.46,7,0,0,1,0,0,11,6,35,47,0,16,3,1,bedroom,-0.78,0.62,0.26,-0.97
04-02-23 12:00,627.6666667,21.32333333,32.49,7,0,0,1,0,0,12,6,35,47,0,16,3,1,bedroom,-0.78,0.62,0.00,-1.00
04-02-23 12:15,645.3333333,21.35,32.52,7,0,0,1,0,0,12,6,35,47,0,16,3,1,bedroom,-0.78,0.62,0.00,-1.00
04-02-23 12:30,619.8333333,21.40166667,32.51166667,7,0,0,1,0,0,12,6,35,47,0,16,3,1,bedroom,-0.78,0.62,0.00,-1.00
04-02-23 12:45,606,21.46333333,32.53333333,7,0,0,1,0,0,12,6,35,47,0,16,3,1,bedroom,-0.78,0.62,0.00,-1.00
04-02-23 13:00,613.6666667,21.48666667,32.61333333,7,0,0,1,0,0,13,6,35,47,0,16,3,1,bedroom,-0.78,0.62,-0.26,-0.97
04-02-23 13:15,636,21.51333333,32.63333333,7,0,0,1,0,0,13,6,35,47,0,16,3,1,bedroom,-0.78,0.62,-0.26,-0.97
04-02-23 13:30,636.1666667,21.57666667,32.61666667,7,0,0,1,0,0,13,6,35,47,0,16,3,1,bedroom,-0.78,0.62,-0.26,-0.97
04-02-23 13:45,652.3333333,21.61,32.64333333,7,0,0,1,0,0,13,6,35,47,0,16,3,1,bedroom,-0.78,0.62,-0.26,-0.97
04-02-23 14:00,669.3333333,21.63,32.88666667,7,0,0,1,0,0,14,6,35,47,0,16,3,1,bedroom,-0.78,0.62,-0.50,-0.87
04-02-23 14:15,679.3333333,21.67,33.35,7,0,0,1,0,0,14,6,35,47,0,16,3,1,bedroom,-0.78,0.62,-0.50,-0.87
04-02-23 14:30,697,21.705,33.70666667,7,0,0,1,0,0,14,6,35,47,0,16,3,1,bedroom,-0.78,0.62,-0.50,-0.87
04-02-23 14:45,703.3333333,21.70666667,33.62,7,0,0,1,0,0,14,6,35,47,0,16,3,1,bedroom,-0.78,0.62,-0.50,-0.87
04-02-23 15:00,700,21.70666667,33.49666667,7,0,0,1,0,0,15,6,35,47,0,16,3,1,bedroom,-0.78,0.62,-0.71,-0.71
04-02-23 15:15,694.6666667,21.69333333,33.39666667,7,0,0,1,0,0,15,6,35,47,0,16,3,1,bedroom,-0.78,0.62,-0.71,-0.71
04-02-23 15:30,704.8333333,21.68666667,33.32666667,7,0,0,1,0,0,15,6,35,47,0,16,3,1,bedroom,-0.78,0.62,-0.71,-0.71
04-02-23 15:45,693.6666667,21.72,33.32666667,7,0,0,1,0,0,15,6,35,47,0,16,3,1,bedroom,-0.78,0.62,-0.71,-0.71
